index,Use_x,DR,SpeakerID,filename,FilePath,Gender,Ethnicity,age,height
4584,TRAIN,DR3,FLAC0,SX181.WAV,TRAIN/DR3/FLAC0/SX181.WAV,F,WHT,24.99,167.64
4597,TRAIN,DR3,FLAC0,SI1339.WAV,TRAIN/DR3/FLAC0/SI1339.WAV,F,WHT,24.99,167.64
4600,TRAIN,DR3,FLAC0,SX451.WAV,TRAIN/DR3/FLAC0/SX451.WAV,F,WHT,24.99,167.64
4660,TRAIN,DR3,MTKP0,SX303.WAV,TRAIN/DR3/MTKP0/SX303.WAV,M,WHT,24.07,182.88
4661,TRAIN,DR3,MTKP0,SI454.WAV,TRAIN/DR3/MTKP0/SI454.WAV,M,WHT,24.07,182.88
4669,TRAIN,DR3,MTKP0,SX213.WAV,TRAIN/DR3/MTKP0/SX213.WAV,M,WHT,24.07,182.88
4672,TRAIN,DR3,MTKP0,SA2.WAV,TRAIN/DR3/MTKP0/SA2.WAV,M,WHT,24.07,182.88
4676,TRAIN,DR3,MTKP0,SA1.WAV,TRAIN/DR3/MTKP0/SA1.WAV,M,WHT,24.07,182.88
4677,TRAIN,DR3,MTKP0,SI1023.WAV,TRAIN/DR3/MTKP0/SI1023.WAV,M,WHT,24.07,182.88
4678,TRAIN,DR3,MTKP0,SI2283.WAV,TRAIN/DR3/MTKP0/SI2283.WAV,M,WHT,24.07,182.88
4679,TRAIN,DR3,MTKP0,SX393.WAV,TRAIN/DR3/MTKP0/SX393.WAV,M,WHT,24.07,182.88
4691,TRAIN,DR3,MTKP0,SX33.WAV,TRAIN/DR3/MTKP0/SX33.WAV,M,WHT,24.07,182.88
4695,TRAIN,DR3,MTKP0,SX123.WAV,TRAIN/DR3/MTKP0/SX123.WAV,M,WHT,24.07,182.88
4711,TRAIN,DR3,MJRH1,SX64.WAV,TRAIN/DR3/MJRH1/SX64.WAV,M,WHT,23.67,182.88
4720,TRAIN,DR3,MJRH1,SA2.WAV,TRAIN/DR3/MJRH1/SA2.WAV,M,WHT,23.67,182.88
4724,TRAIN,DR3,MJRH1,SA1.WAV,TRAIN/DR3/MJRH1/SA1.WAV,M,WHT,23.67,182.88
4727,TRAIN,DR3,MJRH1,SI1774.WAV,TRAIN/DR3/MJRH1/SI1774.WAV,M,WHT,23.67,182.88
4732,TRAIN,DR3,MJRH1,SI1558.WAV,TRAIN/DR3/MJRH1/SI1558.WAV,M,WHT,23.67,182.88
4733,TRAIN,DR3,MJRH1,SX424.WAV,TRAIN/DR3/MJRH1/SX424.WAV,M,WHT,23.67,182.88
4735,TRAIN,DR3,MJRH1,SX154.WAV,TRAIN/DR3/MJRH1/SX154.WAV,M,WHT,23.67,182.88
4744,TRAIN,DR3,MJRH1,SX244.WAV,TRAIN/DR3/MJRH1/SX244.WAV,M,WHT,23.67,182.88
4746,TRAIN,DR3,MJRH1,SX334.WAV,TRAIN/DR3/MJRH1/SX334.WAV,M,WHT,23.67,182.88
4750,TRAIN,DR3,MJRH1,SI514.WAV,TRAIN/DR3/MJRH1/SI514.WAV,M,WHT,23.67,182.88
4751,TRAIN,DR3,MDLC0,SX315.WAV,TRAIN/DR3/MDLC0/SX315.WAV,M,WHT,43.83,172.72
4767,TRAIN,DR3,MDLC0,SA2.WAV,TRAIN/DR3/MDLC0/SA2.WAV,M,WHT,43.83,172.72
4768,TRAIN,DR3,MDLC0,SX405.WAV,TRAIN/DR3/MDLC0/SX405.WAV,M,WHT,43.83,172.72
4770,TRAIN,DR3,MDLC0,SI1395.WAV,TRAIN/DR3/MDLC0/SI1395.WAV,M,WHT,43.83,172.72
4772,TRAIN,DR3,MDLC0,SA1.WAV,TRAIN/DR3/MDLC0/SA1.WAV,M,WHT,43.83,172.72
4775,TRAIN,DR3,MDLC0,SX225.WAV,TRAIN/DR3/MDLC0/SX225.WAV,M,WHT,43.83,172.72
4776,TRAIN,DR3,MDLC0,SI765.WAV,TRAIN/DR3/MDLC0/SI765.WAV,M,WHT,43.83,172.72
4777,TRAIN,DR3,MDLC0,SX45.WAV,TRAIN/DR3/MDLC0/SX45.WAV,M,WHT,43.83,172.72
4799,TRAIN,DR3,MDLC0,SX135.WAV,TRAIN/DR3/MDLC0/SX135.WAV,M,WHT,43.83,172.72
4800,TRAIN,DR3,MDLC0,SI2025.WAV,TRAIN/DR3/MDLC0/SI2025.WAV,M,WHT,43.83,172.72
4802,TRAIN,DR3,MBEF0,SX111.WAV,TRAIN/DR3/MBEF0/SX111.WAV,M,WHT,33.27,180.34
4804,TRAIN,DR3,MBEF0,SI1911.WAV,TRAIN/DR3/MBEF0/SI1911.WAV,M,WHT,33.27,180.34
4807,TRAIN,DR3,MBEF0,SI651.WAV,TRAIN/DR3/MBEF0/SI651.WAV,M,WHT,33.27,180.34
4813,TRAIN,DR3,MBEF0,SI1281.WAV,TRAIN/DR3/MBEF0/SI1281.WAV,M,WHT,33.27,180.34
4819,TRAIN,DR3,MBEF0,SA2.WAV,TRAIN/DR3/MBEF0/SA2.WAV,M,WHT,33.27,180.34
4822,TRAIN,DR3,MBEF0,SX201.WAV,TRAIN/DR3/MBEF0/SX201.WAV,M,WHT,33.27,180.34
4824,TRAIN,DR3,MBEF0,SA1.WAV,TRAIN/DR3/MBEF0/SA1.WAV,M,WHT,33.27,180.34
4827,TRAIN,DR3,MBEF0,SX381.WAV,TRAIN/DR3/MBEF0/SX381.WAV,M,WHT,33.27,180.34
4837,TRAIN,DR3,MBEF0,SX291.WAV,TRAIN/DR3/MBEF0/SX291.WAV,M,WHT,33.27,180.34
4845,TRAIN,DR3,MBEF0,SX21.WAV,TRAIN/DR3/MBEF0/SX21.WAV,M,WHT,33.27,180.34
4851,TRAIN,DR3,MRDS0,SX267.WAV,TRAIN/DR3/MRDS0/SX267.WAV,M,WHT,32.4,182.88
4856,TRAIN,DR3,MRDS0,SI537.WAV,TRAIN/DR3/MRDS0/SI537.WAV,M,WHT,32.4,182.88
4861,TRAIN,DR3,MRDS0,SI1797.WAV,TRAIN/DR3/MRDS0/SI1797.WAV,M,WHT,32.4,182.88
4870,TRAIN,DR3,MRDS0,SA2.WAV,TRAIN/DR3/MRDS0/SA2.WAV,M,WHT,32.4,182.88
4871,TRAIN,DR3,MRDS0,SX177.WAV,TRAIN/DR3/MRDS0/SX177.WAV,M,WHT,32.4,182.88
4875,TRAIN,DR3,MRDS0,SA1.WAV,TRAIN/DR3/MRDS0/SA1.WAV,M,WHT,32.4,182.88
4877,TRAIN,DR3,MRDS0,SX87.WAV,TRAIN/DR3/MRDS0/SX87.WAV,M,WHT,32.4,182.88
4879,TRAIN,DR3,MRDS0,SI1167.WAV,TRAIN/DR3/MRDS0/SI1167.WAV,M,WHT,32.4,182.88
4885,TRAIN,DR3,MRDS0,SX357.WAV,TRAIN/DR3/MRDS0/SX357.WAV,M,WHT,32.4,182.88
4899,TRAIN,DR3,MRDS0,SX447.WAV,TRAIN/DR3/MRDS0/SX447.WAV,M,WHT,32.4,182.88
4902,TRAIN,DR3,MGAF0,SI652.WAV,TRAIN/DR3/MGAF0/SI652.WAV,M,WHT,37.17,180.34
4906,TRAIN,DR3,MGAF0,SX112.WAV,TRAIN/DR3/MGAF0/SX112.WAV,M,WHT,37.17,180.34
4908,TRAIN,DR3,MGAF0,SI1912.WAV,TRAIN/DR3/MGAF0/SI1912.WAV,M,WHT,37.17,180.34
4912,TRAIN,DR3,MGAF0,SI1282.WAV,TRAIN/DR3/MGAF0/SI1282.WAV,M,WHT,37.17,180.34
4916,TRAIN,DR3,MGAF0,SX202.WAV,TRAIN/DR3/MGAF0/SX202.WAV,M,WHT,37.17,180.34
4919,TRAIN,DR3,MGAF0,SA2.WAV,TRAIN/DR3/MGAF0/SA2.WAV,M,WHT,37.17,180.34
4924,TRAIN,DR3,MGAF0,SA1.WAV,TRAIN/DR3/MGAF0/SA1.WAV,M,WHT,37.17,180.34
4935,TRAIN,DR3,MGAF0,SX382.WAV,TRAIN/DR3/MGAF0/SX382.WAV,M,WHT,37.17,180.34
4941,TRAIN,DR3,MGAF0,SX292.WAV,TRAIN/DR3/MGAF0/SX292.WAV,M,WHT,37.17,180.34
4950,TRAIN,DR3,MGAF0,SX22.WAV,TRAIN/DR3/MGAF0/SX22.WAV,M,WHT,37.17,180.34
4952,TRAIN,DR3,MJLG1,SI1642.WAV,TRAIN/DR3/MJLG1/SI1642.WAV,M,WHT,26.31,175.26
4955,TRAIN,DR3,MJLG1,SX112.WAV,TRAIN/DR3/MJLG1/SX112.WAV,M,WHT,26.31,175.26
4963,TRAIN,DR3,MJLG1,SI2272.WAV,TRAIN/DR3/MJLG1/SI2272.WAV,M,WHT,26.31,175.26
4964,TRAIN,DR3,MJLG1,SX202.WAV,TRAIN/DR3/MJLG1/SX202.WAV,M,WHT,26.31,175.26
4967,TRAIN,DR3,MJLG1,SA2.WAV,TRAIN/DR3/MJLG1/SA2.WAV,M,WHT,26.31,175.26
4973,TRAIN,DR3,MJLG1,SA1.WAV,TRAIN/DR3/MJLG1/SA1.WAV,M,WHT,26.31,175.26
4974,TRAIN,DR3,MJLG1,SI1012.WAV,TRAIN/DR3/MJLG1/SI1012.WAV,M,WHT,26.31,175.26
4989,TRAIN,DR3,MJLG1,SX382.WAV,TRAIN/DR3/MJLG1/SX382.WAV,M,WHT,26.31,175.26
4994,TRAIN,DR3,MJLG1,SX292.WAV,TRAIN/DR3/MJLG1/SX292.WAV,M,WHT,26.31,175.26
5000,TRAIN,DR3,MJLG1,SX22.WAV,TRAIN/DR3/MJLG1/SX22.WAV,M,WHT,26.31,175.26
5003,TRAIN,DR3,MJJB0,SX329.WAV,TRAIN/DR3/MJJB0/SX329.WAV,M,WHT,26.77,182.88
5008,TRAIN,DR3,MJJB0,SI1769.WAV,TRAIN/DR3/MJJB0/SI1769.WAV,M,WHT,26.77,182.88
5009,TRAIN,DR3,MJJB0,SX59.WAV,TRAIN/DR3/MJJB0/SX59.WAV,M,WHT,26.77,182.88
5010,TRAIN,DR3,MJJB0,SX239.WAV,TRAIN/DR3/MJJB0/SX239.WAV,M,WHT,26.77,182.88
5018,TRAIN,DR3,MJJB0,SA2.WAV,TRAIN/DR3/MJJB0/SA2.WAV,M,WHT,26.77,182.88
5020,TRAIN,DR3,MJJB0,SX149.WAV,TRAIN/DR3/MJJB0/SX149.WAV,M,WHT,26.77,182.88
5023,TRAIN,DR3,MJJB0,SA1.WAV,TRAIN/DR3/MJJB0/SA1.WAV,M,WHT,26.77,182.88
5033,TRAIN,DR3,MJJB0,SX419.WAV,TRAIN/DR3/MJJB0/SX419.WAV,M,WHT,26.77,182.88
5042,TRAIN,DR3,MJJB0,SI1139.WAV,TRAIN/DR3/MJJB0/SI1139.WAV,M,WHT,26.77,182.88
5050,TRAIN,DR3,MJJB0,SI1277.WAV,TRAIN/DR3/MJJB0/SI1277.WAV,M,WHT,26.77,182.88
5053,TRAIN,DR3,MSFV0,SX272.WAV,TRAIN/DR3/MSFV0/SX272.WAV,M,WHT,34.79,190.5
5065,TRAIN,DR3,MSFV0,SI632.WAV,TRAIN/DR3/MSFV0/SI632.WAV,M,WHT,34.79,190.5
5066,TRAIN,DR3,MSFV0,SX362.WAV,TRAIN/DR3/MSFV0/SX362.WAV,M,WHT,34.79,190.5
5070,TRAIN,DR3,MSFV0,SA2.WAV,TRAIN/DR3/MSFV0/SA2.WAV,M,WHT,34.79,190.5
5076,TRAIN,DR3,MSFV0,SA1.WAV,TRAIN/DR3/MSFV0/SA1.WAV,M,WHT,34.79,190.5
5077,TRAIN,DR3,MSFV0,SX92.WAV,TRAIN/DR3/MSFV0/SX92.WAV,M,WHT,34.79,190.5
5081,TRAIN,DR3,MSFV0,SX182.WAV,TRAIN/DR3/MSFV0/SX182.WAV,M,WHT,34.79,190.5
5091,TRAIN,DR3,MSFV0,SI1892.WAV,TRAIN/DR3/MSFV0/SI1892.WAV,M,WHT,34.79,190.5
5094,TRAIN,DR3,MSFV0,SX452.WAV,TRAIN/DR3/MSFV0/SX452.WAV,M,WHT,34.79,190.5
5098,TRAIN,DR3,MSFV0,SI1262.WAV,TRAIN/DR3/MSFV0/SI1262.WAV,M,WHT,34.79,190.5
5107,TRAIN,DR3,MJDA0,SX311.WAV,TRAIN/DR3/MJDA0/SX311.WAV,M,WHT,32.13,170.18
5114,TRAIN,DR3,MJDA0,SX401.WAV,TRAIN/DR3/MJDA0/SX401.WAV,M,WHT,32.13,170.18
5115,TRAIN,DR3,MJDA0,SI1031.WAV,TRAIN/DR3/MJDA0/SI1031.WAV,M,WHT,32.13,170.18
5118,TRAIN,DR3,MJDA0,SA2.WAV,TRAIN/DR3/MJDA0/SA2.WAV,M,WHT,32.13,170.18
5123,TRAIN,DR3,MJDA0,SA1.WAV,TRAIN/DR3/MJDA0/SA1.WAV,M,WHT,32.13,170.18
5133,TRAIN,DR3,MJDA0,SI2291.WAV,TRAIN/DR3/MJDA0/SI2291.WAV,M,WHT,32.13,170.18
5139,TRAIN,DR3,MJDA0,SX41.WAV,TRAIN/DR3/MJDA0/SX41.WAV,M,WHT,32.13,170.18
5140,TRAIN,DR3,MJDA0,SX221.WAV,TRAIN/DR3/MJDA0/SX221.WAV,M,WHT,32.13,170.18
5144,TRAIN,DR3,MJDA0,SX131.WAV,TRAIN/DR3/MJDA0/SX131.WAV,M,WHT,32.13,170.18
5147,TRAIN,DR3,MJDA0,SI1661.WAV,TRAIN/DR3/MJDA0/SI1661.WAV,M,WHT,32.13,170.18
5157,TRAIN,DR3,FGCS0,SI1486.WAV,TRAIN/DR3/FGCS0/SI1486.WAV,F,WHT,23.66,160.02
5159,TRAIN,DR3,FGCS0,SX316.WAV,TRAIN/DR3/FGCS0/SX316.WAV,F,WHT,23.66,160.02
5160,TRAIN,DR3,FGCS0,SI2116.WAV,TRAIN/DR3/FGCS0/SI2116.WAV,F,WHT,23.66,160.02
5168,TRAIN,DR3,FGCS0,SA2.WAV,TRAIN/DR3/FGCS0/SA2.WAV,F,WHT,23.66,160.02
5171,TRAIN,DR3,FGCS0,SA1.WAV,TRAIN/DR3/FGCS0/SA1.WAV,F,WHT,23.66,160.02
5172,TRAIN,DR3,FGCS0,SX406.WAV,TRAIN/DR3/FGCS0/SX406.WAV,F,WHT,23.66,160.02
5179,TRAIN,DR3,FGCS0,SX226.WAV,TRAIN/DR3/FGCS0/SX226.WAV,F,WHT,23.66,160.02
5180,TRAIN,DR3,FGCS0,SX46.WAV,TRAIN/DR3/FGCS0/SX46.WAV,F,WHT,23.66,160.02
5192,TRAIN,DR3,FGCS0,SI856.WAV,TRAIN/DR3/FGCS0/SI856.WAV,F,WHT,23.66,160.02
5193,TRAIN,DR3,FGCS0,SX136.WAV,TRAIN/DR3/FGCS0/SX136.WAV,F,WHT,23.66,160.02
5207,TRAIN,DR3,MCEF0,SI1135.WAV,TRAIN/DR3/MCEF0/SI1135.WAV,M,WHT,28.17,172.72
5210,TRAIN,DR3,MCEF0,SX415.WAV,TRAIN/DR3/MCEF0/SX415.WAV,M,WHT,28.17,172.72
5214,TRAIN,DR3,MCEF0,SA2.WAV,TRAIN/DR3/MCEF0/SA2.WAV,M,WHT,28.17,172.72
5220,TRAIN,DR3,MCEF0,SA1.WAV,TRAIN/DR3/MCEF0/SA1.WAV,M,WHT,28.17,172.72
5229,TRAIN,DR3,MCEF0,SX145.WAV,TRAIN/DR3/MCEF0/SX145.WAV,M,WHT,28.17,172.72
5238,TRAIN,DR3,MCEF0,SI1765.WAV,TRAIN/DR3/MCEF0/SI1765.WAV,M,WHT,28.17,172.72
5239,TRAIN,DR3,MCEF0,SX55.WAV,TRAIN/DR3/MCEF0/SX55.WAV,M,WHT,28.17,172.72
5240,TRAIN,DR3,MCEF0,SX235.WAV,TRAIN/DR3/MCEF0/SX235.WAV,M,WHT,28.17,172.72
5245,TRAIN,DR3,MCEF0,SX325.WAV,TRAIN/DR3/MCEF0/SX325.WAV,M,WHT,28.17,172.72
5246,TRAIN,DR3,MCEF0,SI842.WAV,TRAIN/DR3/MCEF0/SI842.WAV,M,WHT,28.17,172.72
5259,TRAIN,DR3,MVJH0,SX116.WAV,TRAIN/DR3/MVJH0/SX116.WAV,M,WHT,45.81,170.18
5266,TRAIN,DR3,MVJH0,SI1556.WAV,TRAIN/DR3/MVJH0/SI1556.WAV,M,WHT,45.81,170.18
5270,TRAIN,DR3,MVJH0,SX206.WAV,TRAIN/DR3/MVJH0/SX206.WAV,M,WHT,45.81,170.18
5273,TRAIN,DR3,MVJH0,SA2.WAV,TRAIN/DR3/MVJH0/SA2.WAV,M,WHT,45.81,170.18
5276,TRAIN,DR3,MVJH0,SA1.WAV,TRAIN/DR3/MVJH0/SA1.WAV,M,WHT,45.81,170.18
5277,TRAIN,DR3,MVJH0,SX386.WAV,TRAIN/DR3/MVJH0/SX386.WAV,M,WHT,45.81,170.18
5289,TRAIN,DR3,MVJH0,SX26.WAV,TRAIN/DR3/MVJH0/SX26.WAV,M,WHT,45.81,170.18
5294,TRAIN,DR3,MVJH0,SI926.WAV,TRAIN/DR3/MVJH0/SI926.WAV,M,WHT,45.81,170.18
5297,TRAIN,DR3,MVJH0,SX296.WAV,TRAIN/DR3/MVJH0/SX296.WAV,M,WHT,45.81,170.18
5298,TRAIN,DR3,MVJH0,SI2186.WAV,TRAIN/DR3/MVJH0/SI2186.WAV,M,WHT,45.81,170.18
5306,TRAIN,DR3,FGRW0,SI1782.WAV,TRAIN/DR3/FGRW0/SI1782.WAV,F,WHT,24.68,160.02
5307,TRAIN,DR3,FGRW0,SI1152.WAV,TRAIN/DR3/FGRW0/SI1152.WAV,F,WHT,24.68,160.02
5309,TRAIN,DR3,FGRW0,SX72.WAV,TRAIN/DR3/FGRW0/SX72.WAV,F,WHT,24.68,160.02
5316,TRAIN,DR3,FGRW0,SA2.WAV,TRAIN/DR3/FGRW0/SA2.WAV,F,WHT,24.68,160.02
5321,TRAIN,DR3,FGRW0,SA1.WAV,TRAIN/DR3/FGRW0/SA1.WAV,F,WHT,24.68,160.02
5322,TRAIN,DR3,FGRW0,SX162.WAV,TRAIN/DR3/FGRW0/SX162.WAV,F,WHT,24.68,160.02
5324,TRAIN,DR3,FGRW0,SI1990.WAV,TRAIN/DR3/FGRW0/SI1990.WAV,F,WHT,24.68,160.02
5336,TRAIN,DR3,FGRW0,SX342.WAV,TRAIN/DR3/FGRW0/SX342.WAV,F,WHT,24.68,160.02
5339,TRAIN,DR3,FGRW0,SX432.WAV,TRAIN/DR3/FGRW0/SX432.WAV,F,WHT,24.68,160.02
5346,TRAIN,DR3,FGRW0,SX252.WAV,TRAIN/DR3/FGRW0/SX252.WAV,F,WHT,24.68,160.02
5358,TRAIN,DR3,MRJB1,SX300.WAV,TRAIN/DR3/MRJB1/SX300.WAV,M,WHT,23.63,193.04
5363,TRAIN,DR3,MRJB1,SX210.WAV,TRAIN/DR3/MRJB1/SX210.WAV,M,WHT,23.63,193.04
5369,TRAIN,DR3,MRJB1,SA2.WAV,TRAIN/DR3/MRJB1/SA2.WAV,M,WHT,23.63,193.04
5370,TRAIN,DR3,MRJB1,SI1020.WAV,TRAIN/DR3/MRJB1/SI1020.WAV,M,WHT,23.63,193.04
5374,TRAIN,DR3,MRJB1,SA1.WAV,TRAIN/DR3/MRJB1/SA1.WAV,M,WHT,23.63,193.04
5381,TRAIN,DR3,MRJB1,SX390.WAV,TRAIN/DR3/MRJB1/SX390.WAV,M,WHT,23.63,193.04
5388,TRAIN,DR3,MRJB1,SI1413.WAV,TRAIN/DR3/MRJB1/SI1413.WAV,M,WHT,23.63,193.04
5393,TRAIN,DR3,MRJB1,SI2021.WAV,TRAIN/DR3/MRJB1/SI2021.WAV,M,WHT,23.63,193.04
5394,TRAIN,DR3,MRJB1,SX30.WAV,TRAIN/DR3/MRJB1/SX30.WAV,M,WHT,23.63,193.04
5400,TRAIN,DR3,MRJB1,SX120.WAV,TRAIN/DR3/MRJB1/SX120.WAV,M,WHT,23.63,193.04
5455,TRAIN,DR3,MJKR0,SX301.WAV,TRAIN/DR3/MJKR0/SX301.WAV,M,WHT,32.16,198.12
5461,TRAIN,DR3,MJKR0,SX211.WAV,TRAIN/DR3/MJKR0/SX211.WAV,M,WHT,32.16,198.12
5471,TRAIN,DR3,MJKR0,SA2.WAV,TRAIN/DR3/MJKR0/SA2.WAV,M,WHT,32.16,198.12
5475,TRAIN,DR3,MJKR0,SA1.WAV,TRAIN/DR3/MJKR0/SA1.WAV,M,WHT,32.16,198.12
5482,TRAIN,DR3,MJKR0,SX391.WAV,TRAIN/DR3/MJKR0/SX391.WAV,M,WHT,32.16,198.12
5483,TRAIN,DR3,MJKR0,SI571.WAV,TRAIN/DR3/MJKR0/SI571.WAV,M,WHT,32.16,198.12
5484,TRAIN,DR3,MJKR0,SI1831.WAV,TRAIN/DR3/MJKR0/SI1831.WAV,M,WHT,32.16,198.12
5491,TRAIN,DR3,MJKR0,SI1201.WAV,TRAIN/DR3/MJKR0/SI1201.WAV,M,WHT,32.16,198.12
5495,TRAIN,DR3,MJKR0,SX31.WAV,TRAIN/DR3/MJKR0/SX31.WAV,M,WHT,32.16,198.12
5500,TRAIN,DR3,MJKR0,SX121.WAV,TRAIN/DR3/MJKR0/SX121.WAV,M,WHT,32.16,198.12
5505,TRAIN,DR3,MCAL0,SX328.WAV,TRAIN/DR3/MCAL0/SX328.WAV,M,WHT,26.58,190.5
5506,TRAIN,DR3,MCAL0,SI508.WAV,TRAIN/DR3/MCAL0/SI508.WAV,M,WHT,26.58,190.5
5508,TRAIN,DR3,MCAL0,SX238.WAV,TRAIN/DR3/MCAL0/SX238.WAV,M,WHT,26.58,190.5
5510,TRAIN,DR3,MCAL0,SX58.WAV,TRAIN/DR3/MCAL0/SX58.WAV,M,WHT,26.58,190.5
5511,TRAIN,DR3,MCAL0,SI1768.WAV,TRAIN/DR3/MCAL0/SI1768.WAV,M,WHT,26.58,190.5
5516,TRAIN,DR3,MCAL0,SX148.WAV,TRAIN/DR3/MCAL0/SX148.WAV,M,WHT,26.58,190.5
5520,TRAIN,DR3,MCAL0,SA2.WAV,TRAIN/DR3/MCAL0/SA2.WAV,M,WHT,26.58,190.5
5525,TRAIN,DR3,MCAL0,SA1.WAV,TRAIN/DR3/MCAL0/SA1.WAV,M,WHT,26.58,190.5
5535,TRAIN,DR3,MCAL0,SX418.WAV,TRAIN/DR3/MCAL0/SX418.WAV,M,WHT,26.58,190.5
5542,TRAIN,DR3,MCAL0,SI1138.WAV,TRAIN/DR3/MCAL0/SI1138.WAV,M,WHT,26.58,190.5
5552,TRAIN,DR3,MMJB1,SX328.WAV,TRAIN/DR3/MMJB1/SX328.WAV,M,WHT,26.92,182.88
5553,TRAIN,DR3,MMJB1,SI2038.WAV,TRAIN/DR3/MMJB1/SI2038.WAV,M,WHT,26.92,182.88
5556,TRAIN,DR3,MMJB1,SX238.WAV,TRAIN/DR3/MMJB1/SX238.WAV,M,WHT,26.92,182.88
5558,TRAIN,DR3,MMJB1,SI778.WAV,TRAIN/DR3/MMJB1/SI778.WAV,M,WHT,26.92,182.88
5559,TRAIN,DR3,MMJB1,SX58.WAV,TRAIN/DR3/MMJB1/SX58.WAV,M,WHT,26.92,182.88
5561,TRAIN,DR3,MMJB1,SI1408.WAV,TRAIN/DR3/MMJB1/SI1408.WAV,M,WHT,26.92,182.88
5566,TRAIN,DR3,MMJB1,SX148.WAV,TRAIN/DR3/MMJB1/SX148.WAV,M,WHT,26.92,182.88
5570,TRAIN,DR3,MMJB1,SA2.WAV,TRAIN/DR3/MMJB1/SA2.WAV,M,WHT,26.92,182.88
5574,TRAIN,DR3,MMJB1,SA1.WAV,TRAIN/DR3/MMJB1/SA1.WAV,M,WHT,26.92,182.88
5587,TRAIN,DR3,MMJB1,SX418.WAV,TRAIN/DR3/MMJB1/SX418.WAV,M,WHT,26.92,182.88
5604,TRAIN,DR3,MTPG0,SI2013.WAV,TRAIN/DR3/MTPG0/SI2013.WAV,M,WHT,28.31,177.8
5609,TRAIN,DR3,MTPG0,SX303.WAV,TRAIN/DR3/MTPG0/SX303.WAV,M,WHT,28.31,177.8
5617,TRAIN,DR3,MTPG0,SX213.WAV,TRAIN/DR3/MTPG0/SX213.WAV,M,WHT,28.31,177.8
5618,TRAIN,DR3,MTPG0,SI753.WAV,TRAIN/DR3/MTPG0/SI753.WAV,M,WHT,28.31,177.8
5621,TRAIN,DR3,MTPG0,SA2.WAV,TRAIN/DR3/MTPG0/SA2.WAV,M,WHT,28.31,177.8
5622,TRAIN,DR3,MTPG0,SI1383.WAV,TRAIN/DR3/MTPG0/SI1383.WAV,M,WHT,28.31,177.8
5626,TRAIN,DR3,MTPG0,SA1.WAV,TRAIN/DR3/MTPG0/SA1.WAV,M,WHT,28.31,177.8
5627,TRAIN,DR3,MTPG0,SX393.WAV,TRAIN/DR3/MTPG0/SX393.WAV,M,WHT,28.31,177.8
5640,TRAIN,DR3,MTPG0,SX33.WAV,TRAIN/DR3/MTPG0/SX33.WAV,M,WHT,28.31,177.8
5646,TRAIN,DR3,MTPG0,SX123.WAV,TRAIN/DR3/MTPG0/SX123.WAV,M,WHT,28.31,177.8
5655,TRAIN,DR3,MDTB0,SX300.WAV,TRAIN/DR3/MDTB0/SX300.WAV,M,AMR,43.55,177.8
5661,TRAIN,DR3,MDTB0,SX210.WAV,TRAIN/DR3/MDTB0/SX210.WAV,M,AMR,43.55,177.8
5671,TRAIN,DR3,MDTB0,SA2.WAV,TRAIN/DR3/MDTB0/SA2.WAV,M,AMR,43.55,177.8
5674,TRAIN,DR3,MDTB0,SA1.WAV,TRAIN/DR3/MDTB0/SA1.WAV,M,AMR,43.55,177.8
5683,TRAIN,DR3,MDTB0,SI1830.WAV,TRAIN/DR3/MDTB0/SI1830.WAV,M,AMR,43.55,177.8
5684,TRAIN,DR3,MDTB0,SI570.WAV,TRAIN/DR3/MDTB0/SI570.WAV,M,AMR,43.55,177.8
5685,TRAIN,DR3,MDTB0,SX390.WAV,TRAIN/DR3/MDTB0/SX390.WAV,M,AMR,43.55,177.8
5692,TRAIN,DR3,MDTB0,SI1200.WAV,TRAIN/DR3/MDTB0/SI1200.WAV,M,AMR,43.55,177.8
5697,TRAIN,DR3,MDTB0,SX321.WAV,TRAIN/DR3/MDTB0/SX321.WAV,M,AMR,43.55,177.8
5700,TRAIN,DR3,MDTB0,SX120.WAV,TRAIN/DR3/MDTB0/SX120.WAV,M,AMR,43.55,177.8
5710,TRAIN,DR3,MRWA0,SX73.WAV,TRAIN/DR3/MRWA0/SX73.WAV,M,WHT,25.93,175.26
5716,TRAIN,DR3,MRWA0,SA2.WAV,TRAIN/DR3/MRWA0/SA2.WAV,M,WHT,25.93,175.26
5717,TRAIN,DR3,MRWA0,SX163.WAV,TRAIN/DR3/MRWA0/SX163.WAV,M,WHT,25.93,175.26
5718,TRAIN,DR3,MRWA0,SI973.WAV,TRAIN/DR3/MRWA0/SI973.WAV,M,WHT,25.93,175.26
5722,TRAIN,DR3,MRWA0,SA1.WAV,TRAIN/DR3/MRWA0/SA1.WAV,M,WHT,25.93,175.26
5726,TRAIN,DR3,MRWA0,SI1603.WAV,TRAIN/DR3/MRWA0/SI1603.WAV,M,WHT,25.93,175.26
5730,TRAIN,DR3,MRWA0,SX343.WAV,TRAIN/DR3/MRWA0/SX343.WAV,M,WHT,25.93,175.26
5742,TRAIN,DR3,MRWA0,SX433.WAV,TRAIN/DR3/MRWA0/SX433.WAV,M,WHT,25.93,175.26
5745,TRAIN,DR3,MRWA0,SX253.WAV,TRAIN/DR3/MRWA0/SX253.WAV,M,WHT,25.93,175.26
5750,TRAIN,DR3,MRWA0,SI2233.WAV,TRAIN/DR3/MRWA0/SI2233.WAV,M,WHT,25.93,175.26
